Administrative,Administrative_Duration,Informational,Informational_Duration,ProductRelated,ProductRelated_Duration,BounceRates,ExitRates,PageValues,SpecialDay,Month,OperatingSystems,Browser,Region,TrafficType,VisitorType,Weekend,Total_Pages_Viewed,Total_Browsing_Duration,Product_Page_Share,Avg_Duration_Per_Page,Product_Duration_Share,Revenue
0,0.0,0,0.0,4,112.0,0.0,0.075,0.0,0.6,May,2,2,4,3,Returning_Visitor,False,4,112.0,1.0,28.0,1.0,False
1,1566.6,0,0.0,34,2256.74954,0.0,0.000250438,0.0,0.0,Oct,2,2,3,2,Returning_Visitor,False,35,3823.34954,0.9714285714285714,109.23855828571428,0.5902545703420043,False
0,0.0,0,0.0,28,1202.0,0.0,0.014285714,0.0,0.0,Mar,2,2,1,10,Returning_Visitor,False,28,1202.0,1.0,42.92857142857143,1.0,False
4,320.5,0,0.0,23,1841.171429,0.0,0.003913043,0.0,0.0,Mar,1,1,1,2,New_Visitor,True,27,2161.671429,0.8518518518518519,80.06190477777778,0.8517350991920799,False
0,0.0,4,122.5,330,11208.35506,0.008042825,0.022913324,0.0,0.0,Nov,2,2,1,2,Returning_Visitor,False,334,11330.85506,0.9880239520958084,33.92471574850299,0.9891888123754712,True
0,0.0,1,5.0,10,649.5,0.0,0.02,0.0,0.0,May,2,2,1,2,Returning_Visitor,False,11,654.5,0.9090909090909092,59.5,0.9923605805958748,False
4,109.0,2,34.0,30,1049.833333,0.0125,0.028645833,0.0,0.0,May,2,2,6,4,Returning_Visitor,True,36,1192.833333,0.8333333333333334,33.13425925,0.8801173675786271,False
1,21.2,0,0.0,41,1808.953333,0.0,0.012195122,0.0,0.0,Nov,2,2,3,3,Returning_Visitor,False,42,1830.153333,0.9761904761904762,43.575079357142855,0.9884162711299992,False
4,74.0,2,629.0,149,5042.458059,0.003870968,0.007285123,18.36804916,0.0,Mar,2,2,1,2,Returning_Visitor,False,155,5745.458059,0.9612903225806452,37.067471348387095,0.877642479889174,True
0,0.0,0,0.0,2,247.0,0.0,0.1,0.0,0.0,May,1,1,1,1,Returning_Visitor,False,2,247.0,1.0,123.5,1.0,False
2,33.0,0,0.0,91,2023.75,0.004731183,0.018752216,0.0,0.0,Nov,2,2,3,3,Returning_Visitor,False,93,2056.75,0.978494623655914,22.115591397849464,0.9839552692354444,False
5,487.5,0,0.0,11,500.0,0.0,0.015384615,0.0,0.0,Mar,1,8,1,11,New_Visitor,False,16,987.5,0.6875,61.71875,0.5063291139240507,False
0,0.0,0,0.0,31,1144.972222,0.006666667,0.008333333,77.04199767,0.0,Dec,2,2,7,2,New_Visitor,False,31,1144.972222,1.0,36.93458780645162,1.0,True
2,28.2,0,0.0,7,212.5,0.0,0.007407407,94.01683315,0.0,Nov,2,2,3,2,New_Visitor,True,9,240.7,0.7777777777777778,26.744444444444444,0.8828417116742834,True
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,Dec,3,2,4,1,Returning_Visitor,False,1,0.0,1.0,0.0,0.0,False
9,138.5666667,1,21.2,39,977.4128571,0.009756098,0.017615176,0.0,0.0,Oct,1,1,3,3,Returning_Visitor,False,49,1137.1795238,0.7959183673469388,23.20774538367347,0.8595062051714372,False
1,5.0,1,70.5,125,3507.010877,0.005645161,0.013874153,0.0,0.0,Nov,4,1,4,2,Returning_Visitor,False,127,3582.510877,0.984251968503937,28.208747062992128,0.9789253954580528,False
1,15.75,0,0.0,337,11231.41012,0.002472799,0.013233522,0.0,0.0,Nov,2,2,1,2,Returning_Visitor,False,338,11247.16012,0.9970414201183432,33.27562165680474,0.9985996465034768,False
5,60.0,1,0.0,10,647.6666667,0.016666667,0.04,0.0,0.0,May,2,4,1,2,Returning_Visitor,True,16,707.6666667,0.625,44.22916666875,0.9152143193633908,False
1,0.0,0,0.0,28,2195.580952,0.0,0.021428571,8.391281758,0.0,Oct,1,1,3,2,Returning_Visitor,False,29,2195.580952,0.9655172413793104,75.709688,1.0,True
1,21.0,0,0.0,31,945.6666667,0.006896552,0.010344828,0.0,0.0,May,2,2,1,4,New_Visitor,False,32,966.6666667,0.96875,30.208333334375,0.9782758620697146,False
0,0.0,0,0.0,9,464.0,0.0,0.022222222,29.31555556,0.0,May,2,2,1,2,Returning_Visitor,False,9,464.0,1.0,51.55555555555556,1.0,True
3,64.5,0,0.0,35,1334.551371,0.0,0.007309582,0.0,0.0,Mar,3,2,4,2,Returning_Visitor,True,38,1399.051371,0.9210526315789472,36.81714134210527,0.9538973326233924,False
2,8.5,0,0.0,3,25.5,0.0,0.028571429,0.0,0.0,May,2,2,5,4,Returning_Visitor,False,5,34.0,0.6,6.8,0.75,False
0,0.0,2,889.5,30,784.0833333,0.025,0.046875,0.0,0.0,Dec,2,2,6,13,Returning_Visitor,False,32,1673.5833333,0.9375,52.299479165625,0.4685057013288554,False
0,0.0,0,0.0,19,806.8333333,0.0,0.010526316,28.03452632,0.2,May,2,2,2,2,Returning_Visitor,False,19,806.8333333,1.0,42.464912278947374,1.0,True
1,24.5,0,0.0,47,1330.375,0.004347826,0.015450311,0.0,0.0,Dec,2,2,7,8,New_Visitor,False,48,1354.875,0.9791666666666666,28.2265625,0.9819171510286928,False
3,26.0,0,0.0,20,384.8,0.0,0.027272727,0.0,0.0,Jul,2,4,1,4,Returning_Visitor,False,23,410.8,0.8695652173913043,17.860869565217392,0.9367088607594936,True
10,1427.025,1,99.8,26,1446.520523,0.019362745,0.025837468,10.59553121,0.0,Aug,1,1,1,4,Returning_Visitor,False,37,2973.345523,0.7027027027027027,80.36068981081081,0.4864959392746633,False
1,7.0,2,562.0,36,1300.190476,0.010810811,0.038738739,0.0,0.0,Mar,2,2,1,1,Returning_Visitor,True,39,1869.190476,0.9230769230769232,47.92796092307693,0.6955901459450834,False
8,359.0,2,954.0,14,336.5,0.0,0.005555556,0.0,0.0,Mar,3,2,7,9,Returning_Visitor,True,24,1649.5,0.5833333333333334,68.72916666666667,0.2040012124886329,False
9,122.0,1,87.0,50,1694.797619,0.008928571,0.018154762,0.0,0.0,Mar,1,1,1,3,Returning_Visitor,True,60,1903.797619,0.8333333333333334,31.729960316666663,0.890219423580443,False
3,143.625,0,0.0,63,2801.131746,0.003030303,0.012987013,9.078681618,0.0,Nov,3,2,1,2,Returning_Visitor,False,66,2944.756746,0.9545454545454546,44.617526454545455,0.9512268712194676,True
0,0.0,0,0.0,2,0.0,0.2,0.2,0.0,0.0,Dec,1,1,2,1,Returning_Visitor,True,2,0.0,1.0,0.0,0.0,False
0,0.0,0,0.0,25,770.0285714,0.0112,0.034933333,0.0,0.0,Mar,3,2,8,10,Returning_Visitor,False,25,770.0285714,1.0,30.801142856,1.0,False
0,0.0,0,0.0,10,204.6,0.0,0.02,0.0,0.0,Jul,2,2,1,1,Returning_Visitor,False,10,204.6,1.0,20.46,1.0,False
0,0.0,2,82.0,134,4772.919574,0.00344942,0.01682332,5.667450916,0.0,Nov,1,2,1,2,Returning_Visitor,False,136,4854.919574,0.9852941176470588,35.69793804411764,0.9831099158801432,True
11,1215.333333,0,0.0,26,1090.916667,0.014193548,0.033870968,19.55501935,0.0,May,2,4,7,2,Returning_Visitor,False,37,2306.25,0.7027027027027027,62.33108108108108,0.4730261970731707,False
3,304.0,0,0.0,31,1735.301587,0.015625,0.0515625,0.0,0.0,Mar,1,1,2,1,Returning_Visitor,False,34,2039.301587,0.9117647058823528,59.97945844117647,0.8509293564336348,False
0,0.0,0,0.0,12,309.3666667,0.014285714,0.019047619,14.37785831,0.0,Sep,3,2,1,6,New_Visitor,False,12,309.3666667,1.0,25.780555558333333,1.0,True
5,102.8666667,0,0.0,12,219.6,0.0,0.035294118,0.0,0.0,Oct,2,2,6,20,Returning_Visitor,False,17,322.4666667,0.7058823529411765,18.968627452941178,0.6810006201487491,False
0,0.0,0,0.0,50,694.5166667,0.008163265,0.024489796,0.0,0.0,Dec,2,4,3,1,Returning_Visitor,False,50,694.5166667,1.0,13.890333334,1.0,False
13,442.6,6,164.625,107,4928.927389,0.016774043,0.028505395,1.451867861,0.0,Nov,3,2,1,2,Returning_Visitor,False,126,5536.152389000001,0.8492063492063492,43.93771737301588,0.8903164224296789,True
4,76.125,0,0.0,13,487.4583333,0.0,0.024444444,0.0,0.0,Dec,2,4,8,2,Returning_Visitor,False,17,563.5833333,0.7647058823529411,33.151960782352944,0.8649268076217611,False
0,0.0,0,0.0,3,133.5,0.0,0.088888889,0.0,0.0,Mar,1,2,1,8,Returning_Visitor,False,3,133.5,1.0,44.5,1.0,False
0,0.0,0,0.0,16,241.4,0.029166667,0.045833333,0.0,0.0,Nov,3,2,6,13,Returning_Visitor,False,16,241.4,1.0,15.0875,1.0,False
0,0.0,0,0.0,6,474.3333333,0.0,0.01,0.0,0.0,Dec,1,1,3,3,Returning_Visitor,False,6,474.3333333,1.0,79.05555555,1.0,False
1,3.5,0,0.0,20,309.1666667,0.0,0.001428571,0.0,0.0,Nov,2,2,2,2,Returning_Visitor,False,21,312.6666667,0.9523809523809524,14.88888889047619,0.9888059701504472,False
1,14.0,0,0.0,1,0.0,0.1,0.15,0.0,0.0,Nov,1,1,1,10,Returning_Visitor,False,2,14.0,0.5,7.0,0.0,False
0,0.0,0,0.0,5,36.0,0.066666667,0.1,0.0,0.0,May,2,5,3,6,Returning_Visitor,False,5,36.0,1.0,7.2,1.0,False
12,297.2083333,0,0.0,38,778.675,0.004347826,0.020434783,13.28070081,0.0,Dec,1,1,9,3,Returning_Visitor,False,50,1075.8833333,0.76,21.517666666,0.7237541245402616,False
1,115.0,0,0.0,19,1383.191667,0.01,0.019166667,0.0,0.0,May,1,1,1,3,Returning_Visitor,False,20,1498.191667,0.95,74.90958335,0.9232407958654064,False
0,0.0,0,0.0,4,67.0,0.0,0.05,0.0,0.0,Dec,2,2,9,2,Returning_Visitor,False,4,67.0,1.0,16.75,1.0,False
0,0.0,0,0.0,17,600.5,0.0,0.005882353,0.0,0.0,Mar,2,2,7,10,Returning_Visitor,False,17,600.5,1.0,35.3235294117647,1.0,False
4,250.8571429,1,37.5,71,1145.571429,0.0,0.004054054,80.58733784,0.0,May,2,4,1,1,Returning_Visitor,False,76,1433.9285719,0.9342105263157896,18.867481209210524,0.7989041096252669,False
1,993.0,0,0.0,28,1529.30467,0.001481481,0.009150327,0.0,0.0,Mar,3,2,4,2,Returning_Visitor,False,29,2522.30467,0.9655172413793104,86.97602310344827,0.6063124285457553,False
0,0.0,0,0.0,22,502.0,0.0,0.016666667,0.0,0.4,May,2,2,1,2,Returning_Visitor,False,22,502.0,1.0,22.818181818181817,1.0,False
2,17.0,0,0.0,7,1093.0,0.0375,0.1125,0.0,0.0,Mar,2,2,3,1,Returning_Visitor,False,9,1110.0,0.7777777777777778,123.33333333333331,0.9846846846846848,False
1,418.0,3,76.0,70,3345.685836,0.002515091,0.007571185,7.204613682,0.0,May,2,10,6,4,Returning_Visitor,False,74,3839.685836,0.945945945945946,51.88764643243243,0.8713436408342654,True
0,0.0,0,0.0,7,432.0,0.0,0.014285714,270.7846931,0.0,Nov,2,4,1,8,New_Visitor,False,7,432.0,1.0,61.71428571428572,1.0,True
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.4,May,2,4,6,6,Returning_Visitor,False,1,0.0,1.0,0.0,0.0,False
0,0.0,0,0.0,26,694.3,0.023076923,0.036410256,0.0,0.0,Mar,3,2,2,3,Returning_Visitor,True,26,694.3,1.0,26.70384615384615,1.0,False
0,0.0,0,0.0,20,545.1,0.01,0.031666667,0.0,0.0,Jul,3,2,8,4,Returning_Visitor,False,20,545.1,1.0,27.255000000000003,1.0,False
4,51.2,0,0.0,11,1297.25,0.014285714,0.054761905,18.65904914,0.0,Oct,2,2,2,4,Returning_Visitor,False,15,1348.45,0.7333333333333333,89.89666666666668,0.9620304794393564,False
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,Nov,4,1,1,10,Returning_Visitor,True,1,0.0,1.0,0.0,0.0,False
0,0.0,0,0.0,2,0.0,0.2,0.2,0.0,0.0,Nov,3,2,5,20,Returning_Visitor,False,2,0.0,1.0,0.0,0.0,False
1,26.2,1,6.0,28,677.5333333,0.0,0.019472789,0.0,0.0,Jul,1,1,6,1,Returning_Visitor,True,30,709.7333333,0.9333333333333332,23.657777776666663,0.954630847264448,True
0,0.0,0,0.0,5,109.0,0.08,0.1,0.0,0.0,May,3,2,3,3,Returning_Visitor,True,5,109.0,1.0,21.8,1.0,False
16,314.505,0,0.0,37,1048.663333,0.0,0.008695652,87.25396293,0.0,Nov,1,1,3,2,New_Visitor,False,53,1363.168333,0.6981132075471698,25.720157226415097,0.7692838130212052,True
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,June,2,4,3,4,New_Visitor,False,1,0.0,1.0,0.0,0.0,False
3,100.0,0,0.0,27,730.7916667,0.016,0.027555556,0.0,0.0,Nov,3,2,3,11,Returning_Visitor,False,30,830.7916667,0.9,27.693055556666664,0.8796328802896982,False
0,0.0,0,0.0,15,440.0,0.0,0.033333333,0.0,0.8,May,4,1,4,2,Returning_Visitor,False,15,440.0,1.0,29.33333333333333,1.0,False
2,32.5,0,0.0,19,423.8166667,0.005952381,0.039104938,0.0,0.0,Mar,3,2,1,3,Returning_Visitor,False,21,456.3166667,0.9047619047619048,21.72936508095238,0.9287775302290968,False
0,0.0,0,0.0,12,363.0,0.016666667,0.047222222,0.0,0.0,Nov,4,1,4,2,Returning_Visitor,False,12,363.0,1.0,30.25,1.0,False
0,0.0,0,0.0,3,283.0,0.066666667,0.133333333,0.0,0.0,May,2,2,3,4,Returning_Visitor,False,3,283.0,1.0,94.33333333333331,1.0,False
7,68.4,0,0.0,145,5175.377371,0.002666667,0.008978355,2.042762326,0.0,Aug,2,2,1,1,Returning_Visitor,False,152,5243.777370999999,0.9539473684210528,34.49853533552631,0.9869559679672374,True
4,309.0,0,0.0,27,877.5,0.0,0.007407407,44.47733333,0.0,May,1,1,1,4,New_Visitor,False,31,1186.5,0.8709677419354839,38.274193548387096,0.7395701643489254,True
8,115.7,0,0.0,24,2159.5,0.0,0.022857143,0.0,0.0,Sep,2,2,5,2,Returning_Visitor,False,32,2275.2,0.75,71.1,0.9491473277074544,False
10,305.905303,1,89.95454545,101,6038.244769,0.001904762,0.019112158,51.36077038,0.0,Nov,2,4,3,2,Returning_Visitor,True,112,6434.10461745,0.9017857142857144,57.447362655803566,0.938474757252721,True
0,0.0,0,0.0,2,0.0,0.2,0.2,0.0,0.0,Mar,1,1,1,3,Returning_Visitor,False,2,0.0,1.0,0.0,0.0,False
0,0.0,0,0.0,4,352.0,0.0,0.05,0.0,0.4,May,2,2,3,1,Returning_Visitor,False,4,352.0,1.0,88.0,1.0,False
0,0.0,0,0.0,16,645.2,0.0125,0.05,0.0,0.0,Jul,4,1,3,1,Returning_Visitor,True,16,645.2,1.0,40.325,1.0,False
2,112.25,0,0.0,9,97.41666667,0.018181818,0.036363636,0.0,0.0,Dec,3,2,3,2,New_Visitor,False,11,209.66666667,0.8181818181818182,19.06060606090909,0.4646263911054908,False
0,0.0,0,0.0,4,13.0,0.133333333,0.133333333,0.0,0.4,May,2,5,1,3,Returning_Visitor,False,4,13.0,1.0,3.25,1.0,False
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.8,Feb,2,2,2,1,Returning_Visitor,True,1,0.0,1.0,0.0,0.0,False
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,Nov,1,1,6,2,Returning_Visitor,False,1,0.0,1.0,0.0,0.0,False
0,0.0,0,0.0,21,399.8511905,0.0,0.023933659,0.0,0.0,Mar,3,2,1,1,Returning_Visitor,False,21,399.8511905,1.0,19.04053288095238,1.0,False
2,147.0,0,0.0,2,35.0,0.0,0.05,0.0,0.0,Mar,2,2,1,2,New_Visitor,False,4,182.0,0.5,45.5,0.1923076923076923,False
0,0.0,0,0.0,39,609.5,0.0,0.005128205,0.0,0.0,Mar,2,2,2,2,Returning_Visitor,True,39,609.5,1.0,15.628205128205128,1.0,False
5,28.0,0,0.0,6,80.0,0.0,0.028571429,0.0,0.0,Mar,2,4,3,1,Returning_Visitor,False,11,108.0,0.5454545454545454,9.818181818181818,0.7407407407407407,False
1,19.0,0,0.0,13,748.6666667,0.0,0.020512821,0.0,0.0,Mar,1,2,6,3,Returning_Visitor,False,14,767.6666667,0.9285714285714286,54.83333333571428,0.975249674338895,False
9,441.85,0,0.0,122,2577.449603,0.0,0.010463332,75.27712913,0.0,Nov,1,1,1,2,Returning_Visitor,False,131,3019.299603,0.931297709923664,23.048088572519084,0.8536581134376415,True
0,0.0,0,0.0,0,0.0,0.18,0.181818182,0.0,0.0,June,2,2,7,6,Returning_Visitor,False,0,0.0,0.0,0.0,0.0,False
0,0.0,0,0.0,12,129.0,0.0,0.033333333,0.0,0.0,Feb,1,1,3,2,Returning_Visitor,False,12,129.0,1.0,10.75,1.0,False
2,73.6,0,0.0,38,813.6016667,0.004878049,0.037398374,0.0,0.0,Nov,1,1,3,1,Returning_Visitor,False,40,887.2016667,0.95,22.1800416675,0.9170425363674534,False
6,316.0,0,0.0,69,1618.532967,0.005555556,0.027698413,0.0,0.0,Nov,2,5,1,1,Returning_Visitor,False,75,1934.532967,0.92,25.793772893333333,0.8366530809293776,False
3,142.2,0,0.0,24,755.0,0.0,0.007407407,0.0,0.0,Oct,2,5,7,2,New_Visitor,True,27,897.2,0.8888888888888888,33.229629629629635,0.8415069103878733,False
3,28.65,0,0.0,9,75.05,0.066666667,0.111111111,0.0,0.0,Sep,3,2,4,3,Returning_Visitor,False,12,103.7,0.75,8.641666666666666,0.7237222757955641,False
0,0.0,0,0.0,6,308.1666667,0.083333333,0.095,0.0,0.0,Mar,1,1,6,1,Returning_Visitor,False,6,308.1666667,1.0,51.36111111666667,1.0,False
2,27.0,0,0.0,23,1278.090909,0.0,0.008333333,0.0,0.0,Mar,2,2,2,2,New_Visitor,True,25,1305.090909,0.92,52.20363636,0.9793117860113758,False
1,132.0,0,0.0,8,209.25,0.0,0.022222222,0.0,0.0,May,2,2,7,6,Returning_Visitor,False,9,341.25,0.8888888888888888,37.91666666666666,0.6131868131868132,False
1,15.2,2,55.4,52,3019.805397,0.0,0.002724518,0.0,0.0,Nov,2,6,1,1,Returning_Visitor,False,55,3090.405397,0.9454545454545454,56.18918903636364,0.97715510072933,False
10,192.6654762,3,211.0,153,3812.161753,0.003012048,0.013769082,5.91438512,0.0,Dec,2,2,3,1,Returning_Visitor,False,166,4215.8272292,0.9216867469879518,25.396549573493974,0.9042499954922012,False
0,0.0,0,0.0,81,2092.67381,0.015,0.027155449,0.0,0.0,Oct,2,2,1,1,Returning_Visitor,False,81,2092.67381,1.0,25.835479135802466,1.0,False
8,145.1,6,2166.5,14,1805.425,0.0,0.031138344,10.90023366,0.0,Dec,4,5,1,2,Returning_Visitor,False,28,4117.025,0.5,147.03660714285712,0.4385266059836897,False
8,57.0625,3,172.0,23,176.8193627,0.019444444,0.065189145,0.0,0.0,Mar,2,2,1,1,Returning_Visitor,False,34,405.8818627,0.6764705882352942,11.937701844117647,0.4356424342880596,False
3,83.0,0,0.0,5,47.0,0.0,0.028571429,0.0,0.0,May,2,2,4,1,Returning_Visitor,False,8,130.0,0.625,16.25,0.3615384615384615,False
0,0.0,0,0.0,8,141.6666667,0.04375,0.02875,0.0,0.0,Dec,1,2,1,1,Returning_Visitor,True,8,141.6666667,1.0,17.7083333375,1.0,False
0,0.0,0,0.0,22,231.5,0.036363636,0.072727273,0.0,0.6,May,2,2,4,3,Returning_Visitor,False,22,231.5,1.0,10.522727272727272,1.0,False
3,279.0,0,0.0,0,0.0,0.0,0.05,0.0,0.0,Mar,3,2,1,10,Returning_Visitor,True,3,279.0,0.0,93.0,0.0,False
1,106.8,0,0.0,17,327.5380952,0.0,0.00625,0.0,0.0,Oct,3,2,3,2,New_Visitor,False,18,434.3380952,0.9444444444444444,24.12989417777778,0.7541086053001597,False
0,0.0,1,0.0,11,185.6666667,0.05,0.083333333,0.0,0.0,Dec,3,2,1,1,Returning_Visitor,False,12,185.6666667,0.9166666666666666,15.472222225,1.0,False
4,793.5,0,0.0,61,2440.473611,0.00625,0.014867424,12.58179402,0.0,Nov,3,2,9,2,Returning_Visitor,True,65,3233.973611,0.9384615384615383,49.75344016923077,0.7546362167888451,False
0,0.0,0,0.0,24,566.7272727,0.026086957,0.052318841,0.0,0.8,May,3,2,2,13,Returning_Visitor,False,24,566.7272727,1.0,23.6136363625,1.0,False
6,389.75,3,545.0,65,1690.790351,0.014642857,0.034671498,13.66158824,1.0,May,2,10,2,1,Returning_Visitor,True,74,2625.540351,0.8783783783783784,35.48027501351351,0.6439780483114731,False
0,0.0,1,26.0,15,817.4166667,0.026666667,0.038222222,0.0,0.0,Mar,2,2,6,1,Returning_Visitor,False,16,843.4166667,0.9375,52.71354166875,0.9691730066211176,False
5,2156.166667,2,92.0,15,463.0,0.036363636,0.042207792,0.0,0.0,May,1,2,4,4,Returning_Visitor,True,22,2711.166667,0.6818181818181818,123.2348485,0.1707751890120151,False
1,4.0,0,0.0,26,242.1095238,0.0,0.004273504,0.0,0.0,June,4,1,2,1,Returning_Visitor,False,27,246.1095238,0.9629629629629628,9.115167548148149,0.983747073505166,False
0,0.0,0,0.0,8,186.0,0.0,0.044444444,0.0,0.0,Dec,2,2,1,10,Returning_Visitor,False,8,186.0,1.0,23.25,1.0,False
0,0.0,0,0.0,5,252.5,0.0,0.02,0.0,0.0,May,2,2,2,2,Returning_Visitor,False,5,252.5,1.0,50.5,1.0,False
0,0.0,1,56.4,14,103.7579088,0.0,0.026666667,45.92878029,0.0,Nov,2,2,2,20,Returning_Visitor,False,15,160.1579088,0.9333333333333332,10.67719392,0.6478475498176585,True
0,0.0,0,0.0,4,50.0,0.0,0.075,0.0,0.0,May,2,2,8,4,Returning_Visitor,False,4,50.0,1.0,12.5,1.0,False
9,344.0,0,0.0,22,1860.25,0.0,0.013095238,12.94438665,0.0,Dec,2,2,7,1,Returning_Visitor,False,31,2204.25,0.7096774193548387,71.10483870967742,0.8439378473403653,True
0,0.0,0,0.0,37,565.38,0.024324324,0.054954955,0.0,0.0,Jul,2,2,1,1,Returning_Visitor,False,37,565.38,1.0,15.28054054054054,1.0,False
1,15.0,0,0.0,12,189.6666667,0.015384615,0.028205128,0.0,0.0,May,3,2,6,1,Returning_Visitor,False,13,204.6666667,0.9230769230769232,15.743589746153846,0.926710097731806,False
6,368.75,0,0.0,46,3368.305556,0.003846154,0.011858974,0.0,0.0,Nov,2,2,1,2,New_Visitor,False,52,3737.055556,0.8846153846153846,71.86645299999999,0.9013260588518796,False
14,260.7361111,3,186.5,51,2921.902778,0.013661202,0.02989071,8.339171985,0.0,Nov,4,2,7,1,Returning_Visitor,True,68,3369.1388891,0.75,49.546160133823534,0.8672550684844369,True
4,82.7,0,0.0,26,405.2833333,0.0,0.001428571,0.0,0.0,Nov,2,2,1,2,New_Visitor,False,30,487.9833333,0.8666666666666667,16.26611111,0.830526998861336,False
1,100.0,0,0.0,9,246.1666667,0.0,0.025,0.0,0.0,Dec,3,2,8,2,Returning_Visitor,True,10,346.1666667,0.9,34.61666667,0.711121810331139,False
2,24.0,0,0.0,28,1206.614719,0.0,0.023222222,5.417644444,0.0,Mar,2,2,1,2,Returning_Visitor,False,30,1230.614719,0.9333333333333332,41.02049063333333,0.980497551646788,True
3,63.0,0,0.0,10,142.6666667,0.0,0.015384615,0.0,0.0,Mar,2,2,7,2,New_Visitor,True,13,205.6666667,0.7692307692307693,15.820512823076925,0.6936790924321428,False
2,282.5,0,0.0,17,451.0,0.0625,0.085416667,0.0,0.0,May,3,2,3,13,Returning_Visitor,False,19,733.5,0.8947368421052632,38.60526315789474,0.6148602590320382,False
0,0.0,0,0.0,15,751.8,0.026666667,0.04,0.0,0.0,Mar,1,2,2,1,Returning_Visitor,False,15,751.8,1.0,50.12,1.0,False
3,19.5,0,0.0,16,250.0833333,0.0,0.013157895,0.0,0.0,May,2,2,3,2,New_Visitor,False,19,269.5833333,0.8421052631578947,14.188596489473683,0.9276661514593714,False
3,114.125,1,13.0,64,1602.94026,0.013432836,0.028731343,29.88386066,0.0,Nov,3,2,1,3,Returning_Visitor,True,68,1730.06526,0.9411764705882352,25.44213617647059,0.9265201128886896,False
10,196.0,0,0.0,45,939.6333333,0.0125,0.015972222,0.0,0.0,May,1,1,1,3,Returning_Visitor,False,55,1135.6333333,0.8181818181818182,20.647878787272727,0.8274090815646896,False
0,0.0,0,0.0,104,3528.060714,0.006213018,0.035602227,0.0,0.0,Jul,2,2,1,1,Returning_Visitor,False,104,3528.060714,1.0,33.92366071153846,1.0,False
0,0.0,0,0.0,29,669.9679487,0.013793103,0.017241379,0.0,0.0,Mar,1,2,6,2,Returning_Visitor,False,29,669.9679487,1.0,23.10234305862069,1.0,False
0,0.0,0,0.0,11,229.9166667,0.018181818,0.040909091,0.0,0.0,Nov,3,2,4,1,Returning_Visitor,True,11,229.9166667,1.0,20.901515154545454,1.0,False
6,561.0,0,0.0,29,1816.427273,0.011458333,0.020880682,0.0,0.0,May,3,2,5,13,Returning_Visitor,False,35,2377.427273,0.8285714285714286,67.92649351428572,0.7640306366587223,False
6,79.1,0,0.0,25,434.6714286,0.0,0.007142857,0.0,0.0,May,2,2,1,2,New_Visitor,True,31,513.7714286,0.8064516129032258,16.57327189032258,0.8460404849379356,False
0,0.0,0,0.0,6,31.0,0.0,0.033333333,0.0,0.0,Oct,2,5,1,1,Returning_Visitor,False,6,31.0,1.0,5.166666666666667,1.0,False
0,0.0,0,0.0,2,3.0,0.1,0.15,0.0,0.0,May,2,2,4,13,Returning_Visitor,False,2,3.0,1.0,1.5,1.0,False
6,130.0,2,14.2,30,2472.24,0.03537037,0.05723545,0.0,0.0,June,1,1,3,3,Returning_Visitor,False,38,2616.44,0.7894736842105263,68.85368421052631,0.9448869456207672,False
0,0.0,0,0.0,28,160.0,0.0,0.014285714,0.0,0.6,May,2,2,2,2,Returning_Visitor,False,28,160.0,1.0,5.714285714285714,1.0,False
8,221.33,2,70.6,63,5245.277619,0.002739726,0.020091324,0.0,0.0,Nov,2,2,3,1,Returning_Visitor,False,73,5537.207619000001,0.863013698630137,75.85215916438356,0.9472784804025964,False
12,187.2777778,3,88.58333333,43,3266.127778,0.004242424,0.043712341,3.332333333,0.0,Mar,1,1,1,10,Returning_Visitor,False,58,3541.98888913,0.7413793103448276,61.06877395051725,0.9221168897574497,False
0,0.0,2,19.5,48,1249.75,0.008333333,0.02046131,0.0,0.0,Dec,2,2,1,2,Returning_Visitor,False,50,1269.25,0.96,25.385,0.9846365964152058,False
2,163.0,0,0.0,136,4201.508333,0.0,0.011265083,0.0,0.0,Dec,3,2,3,3,Returning_Visitor,False,138,4364.508333,0.9855072463768116,31.62687197826087,0.9626532961874402,False
0,0.0,0,0.0,53,5504.695238,0.011538462,0.031446886,12.32661404,0.0,Nov,2,2,1,1,Returning_Visitor,False,53,5504.695238,1.0,103.8621743018868,1.0,True
5,44.2,5,801.8,12,235.3,0.002777778,0.035925926,0.0,0.0,Aug,2,2,2,2,Returning_Visitor,False,22,1081.3,0.5454545454545454,49.15,0.2176084342920558,False
3,95.83333333,6,303.65,13,438.3833333,0.0,0.016666667,0.0,0.0,June,4,1,1,2,Returning_Visitor,True,22,837.86666663,0.5909090909090909,38.08484848318182,0.5232137173605799,False
0,0.0,0,0.0,30,805.8333333,0.0,0.003333333,0.0,0.0,Nov,1,1,3,8,New_Visitor,False,30,805.8333333,1.0,26.861111110000003,1.0,False
0,0.0,0,0.0,68,1212.441667,0.002898551,0.014381271,64.4161607,0.0,Nov,4,1,1,1,Returning_Visitor,False,68,1212.441667,1.0,17.830024514705883,1.0,False
